,timestamp,vehicle_id,route_id,latitude,longitude
757,2018-12-07 08:01:04.000,MTA NYCT_7507,Q3,40.712759,-73.783276
758,2018-12-07 08:00:47.000,MTA NYCT_7506,Q5,40.678232,-73.746535
759,2018-12-07 08:01:06.000,MTA NYCT_4482,Q13,40.764071,-73.827861
760,2018-12-07 08:01:05.000,MTA NYCT_4481,Q48,40.759309,-73.83086
761,2018-12-07 08:00:47.000,MTA NYCT_7511,B20,40.657513,-73.883649
762,2018-12-07 08:00:55.000,MTA NYCT_7510,Q55,40.700494,-73.899656
763,2018-12-07 08:01:13.000,MTA NYCT_4468,Q76,40.710482,-73.793552
764,2018-12-07 08:01:02.000,MTA NYCT_5799,Bx9,40.89113,-73.897633
765,2018-12-07 08:01:03.000,MTA NYCT_4467,Q28,40.771559,-73.78304
766,2018-12-07 08:01:06.000,MTA NYCT_5798,Bx41,40.841659,-73.904285
767,2018-12-07 08:01:03.000,MTA NYCT_4471,Q76,40.737112,-73.773145
768,2018-12-07 08:01:12.000,MTA NYCT_4472,Q20B,40.716245,-73.81648
769,2018-12-07 08:00:49.000,MTA NYCT_4470,Q20B,40.709743,-73.819046
770,2018-12-07 08:01:08.000,MTA NYCT_4475,Q20B,40.759971,-73.830334
771,2018-12-07 08:01:00.000,MTA NYCT_7501,Q17,40.72903,-73.781065
772,2018-12-07 08:01:07.000,MTA NYCT_4476,Q13,40.762025,-73.803548
773,2018-12-07 08:01:09.000,MTA NYCT_4458,Q31,40.740928,-73.792786
774,2018-12-07 08:00:54.000,MTA NYCT_5786,Bx41-SBS,40.840687,-73.904851
775,2018-12-07 08:00:47.000,MTA NYCT_4456,Q31,40.763443,-73.770888
776,2018-12-07 08:01:02.000,MTA NYCT_5787,Bx1,40.831311,-73.920029
777,2018-12-07 08:00:53.000,MTA NYCT_4459,Q46,40.716115,-73.833612
778,2018-12-07 08:01:14.194,MTA NYCT_5791,Bx5,40.839196,-73.824929
779,2018-12-07 08:01:06.000,MTA NYCT_5792,Bx4,40.840977,-73.843311
780,2018-12-07 08:00:40.000,MTA NYCT_4461,Q31,40.769887,-73.792662
781,2018-12-07 08:00:48.000,MTA NYCT_4464,Q3,40.701739,-73.765428
782,2018-12-07 08:00:54.000,MTA NYCT_4465,Q26,40.75421,-73.810681
783,2018-12-07 08:01:05.000,MTA NYCT_5793,Bx15,40.815389,-73.918348
784,2018-12-07 08:00:58.000,MTA NYCT_4462,Q46,40.745219,-73.715457
785,2018-12-07 08:00:46.000,MTA NYCT_5794,Bx42,40.813103,-73.826749
786,2018-12-07 08:01:08.000,MTA NYCT_4463,Q31,40.758425,-73.768364
787,2018-12-07 08:00:57.000,MTA NYCT_4446,B26,40.68317,-73.937826
788,2018-12-07 08:01:01.000,MTA NYCT_5777,Bx30,40.868902,-73.831505
789,2018-12-07 08:00:50.000,MTA NYCT_4447,Q58,40.724176,-73.898641
790,2018-12-07 08:01:09.000,MTA NYCT_5778,Bx12-SBS,40.863931,-73.917661
791,2018-12-07 08:01:09.000,MTA NYCT_5776,Bx12-SBS,40.857118,-73.839575
792,2018-12-07 08:01:04.000,MTA NYCT_4445,Q58,40.707612,-73.897489
793,2018-12-07 08:01:07.000,MTA NYCT_4449,B48,40.674912,-73.956419
794,2018-12-07 08:00:55.000,MTA NYCT_4453,Bx26,40.873129,-73.889065
795,2018-12-07 08:01:01.000,MTA NYCT_5784,Bx12-SBS,40.867854,-73.920652
796,2018-12-07 08:01:14.000,MTA NYCT_4454,Bx7,40.839824,-73.939814
797,2018-12-07 08:01:08.000,MTA NYCT_4451,Q54,40.702488,-73.815215
798,2018-12-07 08:01:08.000,MTA NYCT_5783,Bx12-SBS,40.857229,-73.867728
799,2018-12-07 08:01:10.000,MTA NYCT_7549,Bx17,40.853742,-73.883711
800,2018-12-07 08:01:10.000,MTA NYCT_7548,Bx32,40.849576,-73.911043
801,2018-12-07 08:00:49.000,MTA NYCT_7547,Bx46,40.810298,-73.874155
802,2018-12-07 08:01:02.000,MTA NYCT_7546,Bx8,40.840783,-73.841811
803,2018-12-07 08:00:46.000,MTA NYCT_7552,B3,40.597156,-73.98797
804,2018-12-07 08:00:49.000,MTA NYCT_7551,Bx31,40.865419,-73.843339
805,2018-12-07 08:01:01.000,MTA NYCT_7550,Bx33,40.799817,-73.913027
806,2018-12-07 08:00:59.000,MTA NYCT_7555,B6,40.658295,-73.87763
807,2018-12-07 08:00:52.000,MTA NYCT_7554,B6,40.632307,-73.9366
808,2018-12-07 08:00:47.000,MTA NYCT_7535,B6,40.64585,-73.901944
809,2018-12-07 08:00:57.000,MTA NYCT_7541,B6,40.624848,-73.964326
810,2018-12-07 08:01:13.000,MTA NYCT_7544,Bx21,40.812896,-73.923735
811,2018-12-07 08:01:10.000,MTA NYCT_7542,B1,40.60528,-73.999377
812,2018-12-07 08:00:46.000,MTA NYCT_7527,B62,40.700858,-73.963038
813,2018-12-07 08:01:09.000,MTA NYCT_7526,B38,40.69432,-73.990585
814,2018-12-07 08:01:09.000,MTA NYCT_7524,B38,40.712985,-73.912524
815,2018-12-07 08:00:45.000,MTA NYCT_7529,B13,40.705088,-73.902097
816,2018-12-07 08:01:07.000,MTA NYCT_7534,B1,40.590136,-73.973779
817,2018-12-07 08:00:57.000,MTA NYCT_7533,B1,40.577999,-73.959949
818,2018-12-07 08:01:03.000,MTA NYCT_7531,B3,40.605179,-73.92969
819,2018-12-07 08:00:57.000,MTA NYCT_7516,Bx21,40.831868,-73.899178
820,2018-12-07 08:01:11.000,MTA NYCT_7515,Q54,40.712899,-73.906401
821,2018-12-07 08:01:11.000,MTA NYCT_7513,B26,40.684677,-73.970411
822,2018-12-07 08:00:57.000,MTA NYCT_7519,Q58,40.75712,-73.829958
823,2018-12-07 08:01:13.000,MTA NYCT_7518,Bx36,40.822555,-73.8584
824,2018-12-07 08:01:04.000,MTA NYCT_7517,Bx11,40.835632,-73.895399
825,2018-12-07 08:01:14.000,MTA NYCT_7521,B47,40.668707,-73.922593
826,2018-12-07 08:00:57.000,MTA NYCT_2695,SIM15,40.561129,-74.17092
827,2018-12-07 08:00:07.000,MTA NYCT_2698,SIM15,40.644714,-74.017499
828,2018-12-07 08:00:45.000,MTA NYCT_5712,Bx6,40.829719,-73.930702
829,2018-12-07 08:01:10.000,MTA NYCT_2685,SIM6,40.751785,-73.980021
830,2018-12-07 07:59:17.000,MTA NYCT_2684,SIM7,40.605394,-74.048096
831,2018-12-07 08:00:50.000,MTA NYCT_2686,SIM7,40.563647,-74.116525
832,2018-12-07 08:00:45.000,MTA NYCT_2692,SIM7,40.598608,-74.081048
833,2018-12-07 08:01:09.000,MTA NYCT_2691,SIM5,40.601757,-74.061953
834,2018-12-07 08:01:13.000,MTA NYCT_2694,SIM1,40.67526,-74.000631
835,2018-12-07 08:00:54.000,MTA NYCT_2678,SIM6,40.56976,-74.110372
836,2018-12-07 08:01:05.000,MTA NYCT_2674,SIM3,40.610561,-74.09645
837,2018-12-07 08:01:02.000,MTA NYCT_2673,SIM32,40.608684,-74.154209
838,2018-12-07 08:00:54.000,MTA NYCT_2676,SIM1,40.598518,-74.07921
839,2018-12-07 08:01:12.000,MTA NYCT_2675,SIM10,40.765949,-73.976849
840,2018-12-07 08:01:12.000,MTA NYCT_2681,SIM5,40.5841,-74.072606
841,2018-12-07 08:01:06.000,MTA NYCT_2680,SIM5,40.560818,-74.16982
842,2018-12-07 08:01:09.000,MTA NYCT_2683,SIM6,40.601903,-74.06363
843,2018-12-07 08:01:09.000,MTA NYCT_3995,Q54,40.710649,-73.954194
844,2018-12-07 08:00:53.258,MTA NYCT_3996,B24,40.741274,-73.921163
845,2018-12-07 08:01:14.000,MTA NYCT_3993,B57,40.722536,-73.901618
846,2018-12-07 08:00:45.000,MTA NYCT_3994,B38,40.690304,-73.960604
847,2018-12-07 08:00:48.000,MTA NYCT_3999,B38,40.691676,-73.987961
848,2018-12-07 08:01:03.000,MTA NYCT_3997,B62,40.706202,-73.966981
849,2018-12-07 08:01:02.000,MTA NYCT_3998,Bx38,40.874564,-73.879388
850,2018-12-07 08:01:11.000,MTA NYCT_2669,SIM34,40.621519,-74.151022
851,2018-12-07 08:01:06.000,MTA NYCT_2668,SIM9,40.601755,-74.062485
852,2018-12-07 08:01:11.000,MTA NYCT_2664,SIM3,40.613018,-74.123364
853,2018-12-07 08:01:13.000,MTA NYCT_2672,SIM22,40.530706,-74.158141
854,2018-12-07 08:00:54.000,MTA NYCT_4434,B48,40.706654,-73.948173
855,2018-12-07 08:01:05.000,MTA NYCT_5765,Bx15,40.821165,-73.912372
856,2018-12-07 08:01:01.000,MTA NYCT_4439,Q59,40.73027,-73.887285
857,2018-12-07 08:00:49.000,MTA NYCT_4437,B13,40.689895,-73.872629
858,2018-12-07 07:59:10.000,MTA NYCT_4438,B60,40.699484,-73.923601
859,2018-12-07 08:01:11.000,MTA NYCT_4443,B24,40.708678,-73.958635
860,2018-12-07 08:00:45.000,MTA NYCT_5771,Bx41-SBS,40.82559,-73.913113
861,2018-12-07 08:00:57.000,MTA NYCT_4440,B47,40.659192,-73.923097
862,2018-12-07 08:00:51.000,MTA NYCT_5772,Bx41-SBS,40.835393,-73.90788
863,2018-12-07 08:01:08.000,MTA NYCT_4441,Q54,40.711052,-73.854623
864,2018-12-07 08:01:14.000,MTA NYCT_4424,B47,40.67794,-73.921729
865,2018-12-07 08:01:03.000,MTA NYCT_4425,B13,40.660129,-73.866946
866,2018-12-07 08:00:57.000,MTA NYCT_4422,Bx16,40.896512,-73.845013
867,2018-12-07 08:00:59.000,MTA NYCT_4423,Bx12,40.852298,-73.827231
868,2018-12-07 08:01:07.000,MTA NYCT_5754,Bx40,40.839593,-73.869429
869,2018-12-07 08:00:54.000,MTA NYCT_4429,B60,40.655186,-73.907036
870,2018-12-07 08:00:57.000,MTA NYCT_4426,B60,40.6808,-73.911326
871,2018-12-07 08:01:00.000,MTA NYCT_5762,Bx5,40.821169,-73.881296
872,2018-12-07 08:01:00.000,MTA NYCT_4432,Q58,40.711183,-73.899824
873,2018-12-07 08:01:10.000,MTA NYCT_4430,B48,40.701475,-73.951909
874,2018-12-07 08:00:43.000,MTA NYCT_4413,Bx13,40.84906,-73.937766
875,2018-12-07 08:01:09.000,MTA NYCT_4414,Bx24,40.854703,-73.837981
876,2018-12-07 08:00:47.000,MTA NYCT_4411,Bx10,40.883886,-73.893213
877,2018-12-07 08:00:49.000,MTA NYCT_5743,Bx22,40.827954,-73.850123
878,2018-12-07 08:01:09.000,MTA NYCT_4418,Bx30,40.879453,-73.825159
879,2018-12-07 08:00:56.000,MTA NYCT_4415,Bx28,40.864494,-73.894188
880,2018-12-07 08:01:09.000,MTA NYCT_4416,Bx13,40.820463,-73.929667
881,2018-12-07 08:01:01.000,MTA NYCT_4419,Bx41,40.860803,-73.892271
882,2018-12-07 08:01:08.000,MTA NYCT_4420,Bx26,40.863756,-73.825137
883,2018-12-07 08:01:04.000,MTA NYCT_5734,Bx36,40.834347,-73.879027
884,2018-12-07 08:01:10.000,MTA NYCT_5738,Bx19,40.827864,-73.89192
885,2018-12-07 08:01:01.000,MTA NYCT_4404,M100,40.803154,-73.934512
886,2018-12-07 08:00:59.000,MTA NYCT_4409,Bx7,40.904331,-73.904942
887,2018-12-07 08:00:46.000,MTA NYCT_2616,SIM6,40.547362,-74.149898
888,2018-12-07 08:00:48.000,MTA NYCT_2615,SIM1,40.6166,-74.025796
889,2018-12-07 08:01:09.000,MTA NYCT_3942,M3,40.858187,-73.926085
890,2018-12-07 08:00:57.000,MTA NYCT_3943,M4,40.838773,-73.943619
891,2018-12-07 08:01:07.000,MTA NYCT_3948,M98,40.79867,-73.939484
892,2018-12-07 08:01:02.000,MTA NYCT_2614,SIM6,40.732558,-73.974028
893,2018-12-07 08:00:46.000,MTA NYCT_3947,M104,40.807624,-73.9643
894,2018-12-07 08:01:05.000,MTA NYCT_2605,SIM6,40.560938,-74.169186
895,2018-12-07 08:00:44.000,MTA NYCT_3933,M31,40.767579,-73.953211
896,2018-12-07 08:00:49.000,MTA NYCT_3931,M103,40.804175,-73.935462
897,2018-12-07 08:00:53.000,MTA NYCT_2606,SIM9,40.556798,-74.127731
898,2018-12-07 08:01:14.000,MTA NYCT_3932,M31,40.767497,-73.984719
899,2018-12-07 08:01:04.000,MTA NYCT_3937,M31,40.757587,-73.960499
900,2018-12-07 08:01:04.000,MTA NYCT_3938,M2,40.837953,-73.938575
901,2018-12-07 08:00:34.000,MTA NYCT_2603,SIM10,40.611942,-74.029399
902,2018-12-07 08:01:14.000,MTA NYCT_2602,SIM10,40.543821,-74.144429
903,2018-12-07 08:01:12.000,MTA NYCT_3939,M2,40.730246,-73.990605
904,2018-12-07 08:00:53.000,MTA NYCT_3922,M31,40.765612,-73.980248
905,2018-12-07 08:00:42.000,MTA NYCT_3923,M31,40.770811,-73.950851
906,2018-12-07 08:01:08.000,MTA NYCT_3921,M11,40.744554,-74.002731
907,2018-12-07 08:00:51.000,MTA NYCT_3926,M31,40.768245,-73.992506
908,2018-12-07 08:01:12.000,MTA NYCT_3924,M31,40.780521,-73.946205
909,2018-12-07 08:01:13.000,MTA NYCT_3925,M31,40.759674,-73.958975
910,2018-12-07 08:00:52.000,MTA NYCT_3928,M31,40.772691,-73.949487
911,2018-12-07 08:01:03.000,MTA NYCT_3912,M42,40.762166,-74.001396
912,2018-12-07 08:01:07.000,MTA NYCT_3913,M50,40.759005,-73.98032
913,2018-12-07 08:00:46.000,MTA NYCT_3914,M55,40.702373,-74.013121
914,2018-12-07 08:00:54.000,MTA NYCT_3917,M50,40.76228,-74.001023
915,2018-12-07 08:01:06.000,MTA NYCT_3985,B52,40.686915,-73.94425
916,2018-12-07 08:00:49.000,MTA NYCT_3982,Q55,40.70054,-73.897435
917,2018-12-07 08:00:13.000,MTA NYCT_3983,Q58,40.742428,-73.837157
918,2018-12-07 07:59:31.000,MTA NYCT_3988,B7,40.643066,-73.925226
919,2018-12-07 08:01:05.000,MTA NYCT_3986,Q58,40.742438,-73.872218
920,2018-12-07 08:00:58.000,MTA NYCT_3987,Q55,40.702214,-73.87731
921,2018-12-07 08:01:01.000,MTA NYCT_2658,SIM3,40.707223,-74.015887
922,2018-12-07 07:59:07.000,MTA NYCT_2657,SIM3,40.606723,-74.044026
923,2018-12-07 08:01:06.000,MTA NYCT_2652,SIM22,40.581476,-74.191414
924,2018-12-07 08:01:10.000,MTA NYCT_2660,SIM22,40.772586,-74.061045
925,2018-12-07 08:01:14.000,MTA NYCT_3991,B57,40.697751,-73.983095
926,2018-12-07 08:01:10.000,MTA NYCT_3990,B20,40.700327,-73.896987
927,2018-12-07 08:00:20.000,MTA NYCT_3974,Q54,40.706281,-73.832273
928,2018-12-07 08:00:48.000,MTA NYCT_3971,Q58,40.741805,-73.840955
929,2018-12-07 08:00:50.000,MTA NYCT_3977,B52,40.687653,-73.977845
930,2018-12-07 08:00:50.000,MTA NYCT_3978,Q58,40.712066,-73.900282
931,2018-12-07 08:00:45.000,MTA NYCT_2648,SIM22,40.693449,-74.159469
932,2018-12-07 08:00:56.000,MTA NYCT_3975,Q58,40.700312,-73.904806
933,2018-12-07 08:00:42.000,MTA NYCT_2645,SIM3,40.740192,-73.9864
934,2018-12-07 08:00:12.000,MTA NYCT_2644,SIM30,40.630986,-74.102104
935,2018-12-07 08:00:45.000,MTA NYCT_2646,SIM22,40.756322,-73.987639
936,2018-12-07 08:00:46.000,MTA NYCT_2641,SIM15,40.711508,-74.010474
937,2018-12-07 08:00:47.000,MTA NYCT_2640,SIM32,40.598009,-74.180745
938,2018-12-07 08:00:57.000,MTA NYCT_2642,SIM32,40.629765,-74.017
939,2018-12-07 08:00:51.000,MTA NYCT_2650,SIM3,40.765949,-73.976849
940,2018-12-07 08:00:53.000,MTA NYCT_3980,B38,40.704729,-73.910956
941,2018-12-07 08:01:04.000,MTA NYCT_3981,Q58,40.756893,-73.828901
942,2018-12-07 08:01:05.000,MTA NYCT_2638,SIM15,40.566243,-74.128702
943,2018-12-07 08:00:53.000,MTA NYCT_3967,Q54,40.712411,-73.882312
944,2018-12-07 08:00:50.000,MTA NYCT_3964,Q76,40.716453,-73.769708
945,2018-12-07 08:00:59.000,MTA NYCT_2639,SIM4X,40.648865,-74.013236
946,2018-12-07 08:01:09.000,MTA NYCT_2634,SIM15,40.605512,-74.091002
947,2018-12-07 08:00:51.000,MTA NYCT_3968,Q58,40.757136,-73.829923
948,2018-12-07 08:01:05.000,MTA NYCT_3969,B20,40.705629,-73.896507
949,2018-12-07 08:00:59.000,MTA NYCT_2630,SIM7,40.725611,-74.005201
950,2018-12-07 08:00:53.000,MTA NYCT_2632,SIM30,40.625093,-74.148545
951,2018-12-07 08:00:54.000,MTA NYCT_3970,B52,40.685842,-73.972988
952,2018-12-07 08:00:51.000,MTA NYCT_3951,M3,40.831127,-73.941941
953,2018-12-07 08:01:12.000,MTA NYCT_3952,M4,40.794491,-73.950954
954,2018-12-07 08:01:06.000,MTA NYCT_3955,M3,40.783724,-73.958807
955,2018-12-07 08:01:03.000,MTA NYCT_3956,M5,40.747757,-73.988856
956,2018-12-07 08:01:05.000,MTA NYCT_3953,M98,40.767778,-73.962047
957,2018-12-07 08:01:03.000,MTA NYCT_3954,M4,40.799337,-73.955067
958,2018-12-07 08:01:06.000,MTA NYCT_2628,SIM7,40.560371,-74.170737
959,2018-12-07 08:00:48.000,MTA NYCT_3958,M3,40.850725,-73.932696
960,2018-12-07 08:00:59.000,MTA NYCT_2621,SIM10,40.560383,-74.170663
961,2018-12-07 08:00:48.000,MTA NYCT_2620,SIM7,40.535832,-74.152107
962,2018-12-07 08:00:53.000,MTA NYCT_487,B4,40.58634,-73.968891
963,2018-12-07 08:00:50.000,MTA NYCT_484,B8,40.610254,-73.999166
964,2018-12-07 08:01:00.000,MTA NYCT_485,B8,40.632411,-73.966484
965,2018-12-07 08:00:22.000,MTA NYCT_488,B11,40.636206,-73.995633
966,2018-12-07 08:01:14.000,MTA NYCT_482,B8,40.610448,-73.998974
967,2018-12-07 08:01:14.000,MTA NYCT_483,B70,40.633018,-74.012113
968,2018-12-07 08:01:09.000,MTA NYCT_6121,M14D,40.737159,-73.996383
969,2018-12-07 08:01:13.000,MTA NYCT_7436,Q76,40.782859,-73.836531
970,2018-12-07 08:01:05.000,MTA NYCT_6109,M79-SBS,40.783001,-73.973932
971,2018-12-07 08:01:04.000,MTA NYCT_475,B8,40.640864,-73.948491
972,2018-12-07 08:01:04.000,MTA NYCT_473,B69,40.697847,-73.971279
973,2018-12-07 08:00:49.000,MTA NYCT_474,B70,40.653958,-74.007808
974,2018-12-07 08:00:51.000,MTA NYCT_479,B4,40.629841,-74.027674
975,2018-12-07 08:00:43.000,MTA NYCT_477,B16,40.613537,-74.033024
976,2018-12-07 08:00:48.000,MTA NYCT_478,B68,40.647933,-73.97129
977,2018-12-07 08:01:12.000,MTA NYCT_470,B8,40.608654,-74.023849
978,2018-12-07 08:00:45.000,MTA NYCT_3901,M1,40.802739,-73.944942
979,2018-12-07 08:01:02.000,MTA NYCT_3907,M57,40.759766,-73.960432
980,2018-12-07 08:01:14.000,MTA NYCT_7492,Q3,40.683407,-73.760462
981,2018-12-07 08:00:57.000,MTA NYCT_7490,Q17,40.761642,-73.830708
982,2018-12-07 08:01:14.000,MTA NYCT_7494,Q42,40.702937,-73.780892
983,2018-12-07 08:01:16.000,MTA NYCT_7498,Q85,40.657242,-73.742972
984,2018-12-07 08:00:59.000,MTA NYCT_7483,B31,40.587264,-73.918929
985,2018-12-07 08:01:11.000,MTA NYCT_7489,Q77,40.692578,-73.745198
986,2018-12-07 08:01:00.000,MTA NYCT_7488,Q17,40.708302,-73.793772
987,2018-12-07 08:00:46.000,MTA NYCT_7487,Q85,40.666439,-73.757403
988,2018-12-07 08:01:11.000,MTA NYCT_428,B69,40.671225,-73.977937
989,2018-12-07 08:01:14.000,MTA NYCT_5689,Bx9,40.840893,-73.879439
990,2018-12-07 08:01:10.000,MTA NYCT_4359,M100,40.862174,-73.92999
991,2018-12-07 08:00:55.000,MTA NYCT_426,B11,40.629093,-73.983829
992,2018-12-07 08:01:07.000,MTA NYCT_427,B63,40.629182,-74.022764
993,2018-12-07 07:59:13.000,MTA NYCT_424,B69,40.676075,-73.971664
994,2018-12-07 08:00:46.000,MTA NYCT_423,B8,40.65554,-73.915703
995,2018-12-07 08:00:48.000,MTA NYCT_4361,M100,40.817295,-73.9534
996,2018-12-07 08:01:09.000,MTA NYCT_5696,Bx39,40.835163,-73.863098
997,2018-12-07 08:01:04.000,MTA NYCT_4366,M100,40.864272,-73.926463
998,2018-12-07 08:00:51.000,MTA NYCT_4363,Bx3,40.882935,-73.897864
999,2018-12-07 08:00:59.000,MTA NYCT_4364,Bx10,40.876556,-73.880488
1000,2018-12-07 08:01:03.000,MTA NYCT_417,B63,40.644934,-74.010471
1001,2018-12-07 08:00:52.000,MTA NYCT_4348,M100,40.851641,-73.93499
1002,2018-12-07 08:00:48.000,MTA NYCT_5676,Bx19,40.857879,-73.881027
1003,2018-12-07 08:00:57.000,MTA NYCT_4345,Bx7,40.901833,-73.905996
1004,2018-12-07 08:01:09.000,MTA NYCT_415,B70,40.644307,-74.000364
1005,2018-12-07 08:01:13.000,MTA NYCT_4349,Bx7,40.871018,-73.9143
1006,2018-12-07 08:00:48.000,MTA NYCT_412,B68,40.603334,-73.961565
1007,2018-12-07 08:01:02.000,MTA NYCT_4350,Bx13,40.819722,-73.92996
1008,2018-12-07 08:01:05.000,MTA NYCT_4351,Bx7,40.853515,-73.93403
1009,2018-12-07 08:01:09.000,MTA NYCT_4354,Bx13,40.830351,-73.930809
1010,2018-12-07 08:01:07.000,MTA NYCT_5683,Bx15,40.803579,-73.932974
1011,2018-12-07 08:01:06.000,MTA NYCT_4352,M100,40.805984,-73.941216
1012,2018-12-07 08:00:54.000,MTA NYCT_4353,Bx3,40.84717,-73.928792
1013,2018-12-07 08:00:52.000,MTA NYCT_4337,Bx26,40.865707,-73.836605
1014,2018-12-07 08:00:54.000,MTA NYCT_404,B63,40.689719,-73.992485
1015,2018-12-07 08:01:04.000,MTA NYCT_4334,Bx3,40.850766,-73.915154
1016,2018-12-07 08:01:03.000,MTA NYCT_405,B9,40.636725,-74.036458
1017,2018-12-07 08:00:34.000,MTA NYCT_4338,Bx40,40.838194,-73.835117
1018,2018-12-07 08:01:12.000,MTA NYCT_4339,Bx7,40.856599,-73.932678
1019,2018-12-07 08:00:59.000,MTA NYCT_409,Bx31,40.845675,-73.844799
1020,2018-12-07 08:00:45.000,MTA NYCT_402,B63,40.693664,-74.000966
1021,2018-12-07 08:00:59.000,MTA NYCT_403,B16,40.631298,-74.008237
1022,2018-12-07 08:01:05.000,MTA NYCT_400,B11,40.64031,-74.000899
1023,2018-12-07 08:00:56.000,MTA NYCT_401,B9,40.621488,-73.935667
1024,2018-12-07 08:01:10.000,MTA NYCT_4340,Bx3,40.867333,-73.901778
1025,2018-12-07 08:00:48.000,MTA NYCT_4343,M100,40.872674,-73.912336
1026,2018-12-07 08:00:48.000,MTA NYCT_4344,Bx10,40.884863,-73.91454
1027,2018-12-07 08:01:06.000,MTA NYCT_4341,Bx16,40.898015,-73.839119
1028,2018-12-07 08:00:50.000,MTA NYCT_4342,Bx28,40.871389,-73.830348
1029,2018-12-07 08:01:06.000,MTA NYCT_5656,Bx36,40.847099,-73.928637
1030,2018-12-07 08:00:51.000,MTA NYCT_4326,SIM8,40.744998,-74.121335
1031,2018-12-07 08:00:50.000,MTA NYCT_4323,SIM31,40.560174,-74.170404
1032,2018-12-07 08:01:06.000,MTA NYCT_4324,SIM25,40.649287,-74.199904
1033,2018-12-07 08:01:04.000,MTA NYCT_4329,SIM4,40.610078,-74.094309
1034,2018-12-07 08:00:55.000,MTA NYCT_4327,SIM26,40.750291,-74.116589
1035,2018-12-07 08:01:14.000,MTA NYCT_4328,SIM31,40.589206,-74.145775
1036,2018-12-07 08:01:12.000,MTA NYCT_4331,B60,40.68596,-73.909136
1037,2018-12-07 08:01:02.000,MTA NYCT_7426,Q12,40.759874,-73.828904
1038,2018-12-07 08:01:09.000,MTA NYCT_7429,Q12,40.759758,-73.829374
1039,2018-12-07 08:01:13.000,MTA NYCT_464,B68,40.635101,-73.967584
1040,2018-12-07 08:00:52.000,MTA NYCT_462,B43,40.728113,-73.953279
1041,2018-12-07 08:00:56.000,MTA NYCT_468,B43,40.725429,-73.951727
1042,2018-12-07 08:00:56.000,MTA NYCT_466,B16,40.629899,-74.010454
1043,2018-12-07 08:00:57.000,MTA NYCT_460,B61,40.691286,-73.987414
1044,2018-12-07 08:01:11.000,MTA NYCT_461,B4,40.588045,-73.932494
1045,2018-12-07 08:00:48.000,MTA NYCT_6100,M34-SBS,40.756556,-74.003807
1046,2018-12-07 08:00:54.000,MTA NYCT_7431,Q76,40.754702,-73.78158
1047,2018-12-07 08:00:48.000,MTA NYCT_6104,M23-SBS,40.736094,-73.979116
1048,2018-12-07 08:00:58.000,MTA NYCT_7435,Q20A,40.750089,-73.825755
1049,2018-12-07 08:01:05.000,MTA NYCT_7434,Q48,40.753108,-73.860017
1050,2018-12-07 08:01:11.000,MTA NYCT_6101,M14D,40.725321,-73.976207
1051,2018-12-07 08:00:57.000,MTA NYCT_7416,Q28,40.775569,-73.782242
1052,2018-12-07 08:00:45.000,MTA NYCT_7415,Q28,40.763103,-73.793494
1053,2018-12-07 08:00:52.000,MTA NYCT_7414,Q32,40.749694,-73.99153
1054,2018-12-07 08:00:46.000,MTA NYCT_7418,Q28,40.769358,-73.790455
1055,2018-12-07 08:00:43.000,MTA NYCT_454,B43,40.697071,-73.943735
1056,2018-12-07 08:01:07.000,MTA NYCT_458,B4,40.59351,-73.979882
1057,2018-12-07 08:00:51.000,MTA NYCT_455,B8,40.632531,-73.966239
1058,2018-12-07 08:00:48.000,MTA NYCT_4391,Bx7,40.841234,-73.939721
1059,2018-12-07 08:01:12.000,MTA NYCT_450,B43,40.737236,-73.955764
1060,2018-12-07 08:00:43.000,MTA NYCT_4394,Bx7,40.86817,-73.919478
1061,2018-12-07 08:00:47.000,MTA NYCT_4395,Bx13,40.827971,-73.926498
1062,2018-12-07 08:00:44.000,MTA NYCT_4392,Bx10,40.878715,-73.885833
1063,2018-12-07 08:00:56.000,MTA NYCT_4393,Bx10,40.876262,-73.888126
1064,2018-12-07 08:00:49.000,MTA NYCT_4398,Bx7,40.876642,-73.906718
1065,2018-12-07 08:00:56.000,MTA NYCT_7423,Q20A,40.755823,-73.828484
1066,2018-12-07 08:00:58.840,MTA NYCT_4396,Bx7,40.88052,-73.907864
1067,2018-12-07 08:00:47.000,MTA NYCT_4397,Bx13,40.84906,-73.937766
1068,2018-12-07 08:00:45.000,MTA NYCT_7421,Q20B,40.786553,-73.828124
1069,2018-12-07 08:00:53.000,MTA NYCT_7405,Q28,40.764377,-73.825738
1070,2018-12-07 08:01:07.000,MTA NYCT_448,B9,40.622184,-73.987545
1071,2018-12-07 08:01:14.000,MTA NYCT_4378,Bx10,40.87927,-73.905513
1072,2018-12-07 08:01:01.000,MTA NYCT_449,B8,40.619393,-73.989913
1073,2018-12-07 08:00:40.000,MTA NYCT_7403,Q48,40.767416,-73.882436
1074,2018-12-07 08:01:12.000,MTA NYCT_7409,Q32,40.745362,-73.906811
1075,2018-12-07 08:00:58.000,MTA NYCT_440,B4,40.61445,-73.997729
1076,2018-12-07 08:00:45.000,MTA NYCT_441,Bx17,40.808661,-73.916255
1077,2018-12-07 08:01:11.000,MTA NYCT_446,B67,40.691807,-73.98731
1078,2018-12-07 08:01:00.000,MTA NYCT_447,B63,40.642668,-74.012826
1079,2018-12-07 08:00:51.000,MTA NYCT_444,B9,40.614635,-73.97504
